sampledate,doyfrac,doy,year,yearfrac,genus,division,biomass
9/2/2019,0.668493151,245,2019,2019.668493,Macrochaetus,Rotifer,0
9/2/2019,0.668493151,245,2019,2019.668493,Monostyla,Rotifer,0
9/2/2019,0.668493151,245,2019,2019.668493,Mytilina,Rotifer,0
9/2/2019,0.668493151,245,2019,2019.668493,Notholca,Rotifer,0
9/2/2019,0.668493151,245,2019,2019.668493,Platyias,Rotifer,0
9/2/2019,0.668493151,245,2019,2019.668493,Ploesoma,Rotifer,0
9/2/2019,0.668493151,245,2019,2019.668493,Polyarthra,Rotifer,0
9/2/2019,0.668493151,245,2019,2019.668493,Pompholyx,Rotifer,0
9/2/2019,0.668493151,245,2019,2019.668493,Synchaeta,Rotifer,0
9/2/2019,0.668493151,245,2019,2019.668493,Testudinella,Rotifer,0
9/2/2019,0.668493151,245,2019,2019.668493,Trichocerca,Rotifer,0
9/2/2019,0.668493151,245,2019,2019.668493,Trichotria,Rotifer,0
9/2/2019,0.668493151,245,2019,2019.668493,Ostracod,Ostracod,0.082706132
9/8/2019,0.684931507,251,2019,2019.684932,Alona,Chydoridae,0
9/8/2019,0.684931507,251,2019,2019.684932,Alonella,Chydoridae,0
9/8/2019,0.684931507,251,2019,2019.684932,Bosmina,Bosmina,0
9/8/2019,0.684931507,251,2019,2019.684932,Camptocercus,Chydoridae,0
9/8/2019,0.684931507,251,2019,2019.684932,Ceriodaphnia,Ceriodaphnia,0
9/8/2019,0.684931507,251,2019,2019.684932,Chydorus,Chydoridae,0.577541903
9/8/2019,0.684931507,251,2019,2019.684932,Daphnia,Daphnia,135.0132213
9/8/2019,0.684931507,251,2019,2019.684932,Daphnia.lumholtzi,Daphniid,0
9/8/2019,0.684931507,251,2019,2019.684932,Diaphanosoma,Diaphanosoma,0
9/8/2019,0.684931507,251,2019,2019.684932,Graptoleberis,Chydoridae,0
9/8/2019,0.684931507,251,2019,2019.684932,Leptodora,Leptodora,0
9/8/2019,0.684931507,251,2019,2019.684932,Moina,Daphniid,0
9/8/2019,0.684931507,251,2019,2019.684932,Pleuroxus,Chydoridae,0
9/8/2019,0.684931507,251,2019,2019.684932,Scapholeberis,Daphniid,0
9/8/2019,0.684931507,251,2019,2019.684932,Simocephalus,Daphniid,0
9/8/2019,0.684931507,251,2019,2019.684932,Calanoida,Calanoid,0
9/8/2019,0.684931507,251,2019,2019.684932,Cyclopoida,Cyclopoid,0.105560031
9/8/2019,0.684931507,251,2019,2019.684932,Nauplii,Nauplii,0.071386955
9/8/2019,0.684931507,251,2019,2019.684932,Anuraeopsis,Rotifer,0
9/8/2019,0.684931507,251,2019,2019.684932,Ascomorpha,Rotifer,0
9/8/2019,0.684931507,251,2019,2019.684932,Asplanchna,Rotifer,0
9/8/2019,0.684931507,251,2019,2019.684932,Asplanchnopus,Rotifer,0
9/8/2019,0.684931507,251,2019,2019.684932,Brachionus,Rotifer,0
9/8/2019,0.684931507,251,2019,2019.684932,Conochilus,Rotifer,0
9/8/2019,0.684931507,251,2019,2019.684932,Euchlanis,Rotifer,0
9/8/2019,0.684931507,251,2019,2019.684932,Filinia,Rotifer,0
9/8/2019,0.684931507,251,2019,2019.684932,Gastropus,Rotifer,0
9/8/2019,0.684931507,251,2019,2019.684932,Hexarthra,Rotifer,0
9/8/2019,0.684931507,251,2019,2019.684932,Kellicottia,Rotifer,0
9/8/2019,0.684931507,251,2019,2019.684932,Keratella.cochlearis,Rotifer,0.004681137
9/8/2019,0.684931507,251,2019,2019.684932,Keratella.quadrata,Rotifer,0
9/8/2019,0.684931507,251,2019,2019.684932,Lecane,Rotifer,0
9/8/2019,0.684931507,251,2019,2019.684932,Lepadella,Rotifer,0
9/8/2019,0.684931507,251,2019,2019.684932,Macrochaetus,Rotifer,0
9/8/2019,0.684931507,251,2019,2019.684932,Monostyla,Rotifer,0
9/8/2019,0.684931507,251,2019,2019.684932,Mytilina,Rotifer,0
9/8/2019,0.684931507,251,2019,2019.684932,Notholca,Rotifer,0
9/8/2019,0.684931507,251,2019,2019.684932,Platyias,Rotifer,0
9/8/2019,0.684931507,251,2019,2019.684932,Ploesoma,Rotifer,0
9/8/2019,0.684931507,251,2019,2019.684932,Polyarthra,Rotifer,0
9/8/2019,0.684931507,251,2019,2019.684932,Pompholyx,Rotifer,0
9/8/2019,0.684931507,251,2019,2019.684932,Synchaeta,Rotifer,0
9/8/2019,0.684931507,251,2019,2019.684932,Testudinella,Rotifer,0
9/8/2019,0.684931507,251,2019,2019.684932,Trichocerca,Rotifer,0
9/8/2019,0.684931507,251,2019,2019.684932,Trichotria,Rotifer,0
9/8/2019,0.684931507,251,2019,2019.684932,Ostracod,Ostracod,0
9/30/2019,0.745205479,273,2019,2019.745205,Alona,Chydoridae,0
9/30/2019,0.745205479,273,2019,2019.745205,Alonella,Chydoridae,0
9/30/2019,0.745205479,273,2019,2019.745205,Bosmina,Bosmina,0
9/30/2019,0.745205479,273,2019,2019.745205,Camptocercus,Chydoridae,0
9/30/2019,0.745205479,273,2019,2019.745205,Ceriodaphnia,Ceriodaphnia,0
9/30/2019,0.745205479,273,2019,2019.745205,Chydorus,Chydoridae,38.27829998
9/30/2019,0.745205479,273,2019,2019.745205,Daphnia,Daphnia,119.0623262
9/30/2019,0.745205479,273,2019,2019.745205,Daphnia.lumholtzi,Daphniid,0
9/30/2019,0.745205479,273,2019,2019.745205,Diaphanosoma,Diaphanosoma,0
9/30/2019,0.745205479,273,2019,2019.745205,Graptoleberis,Chydoridae,0
9/30/2019,0.745205479,273,2019,2019.745205,Leptodora,Leptodora,0
9/30/2019,0.745205479,273,2019,2019.745205,Moina,Daphniid,0
9/30/2019,0.745205479,273,2019,2019.745205,Pleuroxus,Chydoridae,0
9/30/2019,0.745205479,273,2019,2019.745205,Scapholeberis,Daphniid,0
9/30/2019,0.745205479,273,2019,2019.745205,Simocephalus,Daphniid,0
9/30/2019,0.745205479,273,2019,2019.745205,Calanoida,Calanoid,7.472692818
9/30/2019,0.745205479,273,2019,2019.745205,Cyclopoida,Cyclopoid,0
9/30/2019,0.745205479,273,2019,2019.745205,Nauplii,Nauplii,0.859721832
9/30/2019,0.745205479,273,2019,2019.745205,Anuraeopsis,Rotifer,0
9/30/2019,0.745205479,273,2019,2019.745205,Ascomorpha,Rotifer,0
9/30/2019,0.745205479,273,2019,2019.745205,Asplanchna,Rotifer,0
9/30/2019,0.745205479,273,2019,2019.745205,Asplanchnopus,Rotifer,0
9/30/2019,0.745205479,273,2019,2019.745205,Brachionus,Rotifer,0
9/30/2019,0.745205479,273,2019,2019.745205,Conochilus,Rotifer,0
9/30/2019,0.745205479,273,2019,2019.745205,Euchlanis,Rotifer,0
9/30/2019,0.745205479,273,2019,2019.745205,Filinia,Rotifer,0
9/30/2019,0.745205479,273,2019,2019.745205,Gastropus,Rotifer,0
9/30/2019,0.745205479,273,2019,2019.745205,Hexarthra,Rotifer,0
9/30/2019,0.745205479,273,2019,2019.745205,Kellicottia,Rotifer,0
9/30/2019,0.745205479,273,2019,2019.745205,Keratella.cochlearis,Rotifer,0.008309334
9/30/2019,0.745205479,273,2019,2019.745205,Keratella.quadrata,Rotifer,0
9/30/2019,0.745205479,273,2019,2019.745205,Lecane,Rotifer,0
9/30/2019,0.745205479,273,2019,2019.745205,Lepadella,Rotifer,0
9/30/2019,0.745205479,273,2019,2019.745205,Macrochaetus,Rotifer,0
9/30/2019,0.745205479,273,2019,2019.745205,Monostyla,Rotifer,0
9/30/2019,0.745205479,273,2019,2019.745205,Mytilina,Rotifer,0
9/30/2019,0.745205479,273,2019,2019.745205,Notholca,Rotifer,0
9/30/2019,0.745205479,273,2019,2019.745205,Platyias,Rotifer,0
9/30/2019,0.745205479,273,2019,2019.745205,Ploesoma,Rotifer,0
9/30/2019,0.745205479,273,2019,2019.745205,Polyarthra,Rotifer,0
9/30/2019,0.745205479,273,2019,2019.745205,Pompholyx,Rotifer,0
9/30/2019,0.745205479,273,2019,2019.745205,Synchaeta,Rotifer,0
9/30/2019,0.745205479,273,2019,2019.745205,Testudinella,Rotifer,0
9/30/2019,0.745205479,273,2019,2019.745205,Trichocerca,Rotifer,0
9/30/2019,0.745205479,273,2019,2019.745205,Trichotria,Rotifer,0
9/30/2019,0.745205479,273,2019,2019.745205,Ostracod,Ostracod,0
